ts,dpid,port,rx_packets,tx_packets,rx_bytes,tx_bytes,rx_dropped,tx_dropped,rx_errors,tx_errors,rx_rate_bps,tx_rate_bps,rx_rate_mbps,tx_rate_mbps,loss_pct,err_pct
1762806468.4855752,2,2,129,104,11812,9608,1,0,0,0,0.0,0.0,0.0,0.0,0.4291845493562232,0.0
1762806468.4855752,2,3,98,131,9070,12038,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806469.4855587,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806469.4855587,1,1,61,3707,5362,322098,0,0,0,0,36592.60198057572,2410407.6533317757,0.03659260198057572,2.4104076533317755,0.0,0.0
1762806469.4855587,1,2,1829,1937,158694,168288,0,0,0,0,1192707.621092285,1251828.5936844263,1.1927076210922851,1.2518285936844262,0.0,0.0
1762806469.4855587,1,3,1924,1826,167224,158376,0,0,0,0,1243364.4544418708,1195395.665312983,1.2433644544418707,1.1953956653129831,0.0,0.0
1762806469.4855587,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806469.4855587,3,1,1826,1924,158376,167224,1,0,0,0,1195395.665312983,1243364.4544418708,1.1953956653129831,1.2433644544418707,0.02666666666666667,0.0
1762806469.4855587,3,2,1936,1807,168234,156750,1,0,0,0,1249588.5568338446,1181459.4360497207,1.2495885568338447,1.1814594360497208,0.026716537536735238,0.0
1762806469.4855587,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806469.4855587,2,1,64,3660,5668,317912,0,0,0,0,37472.616457590004,2375831.0845167236,0.03747261645759,2.3758310845167236,0.0,0.0
1762806469.4855587,2,2,1937,1829,168288,158694,1,0,0,0,1251828.5936844263,1192707.621092285,1.2518285936844262,1.1927076210922851,0.026553372278279343,0.0
1762806469.4855587,2,3,1807,1936,156750,168234,0,0,0,0,1181459.4360497207,1249588.5568338446,1.1814594360497208,1.2495885568338447,0.0,0.0
1762806470.4855282,1,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806470.4855282,1,1,61,3707,5362,322098,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806470.4855282,1,2,1829,1937,158694,168288,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806470.4855282,1,3,1924,1826,167224,158376,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806470.4855282,3,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806470.4855282,3,1,1826,1924,158376,167224,1,0,0,0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0
1762806470.4855282,3,2,1936,1807,168234,156750,1,0,0,0,0.0,0.0,0.0,0.0,0.026716537536735238,0.0
1762806470.4855282,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806470.4855282,2,1,64,3660,5668,317912,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806470.4855282,2,2,1937,1829,168288,158694,1,0,0,0,0.0,0.0,0.0,0.0,0.026553372278279343,0.0
1762806470.4855282,2,3,1807,1936,156750,168234,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806471.4855523,2,4294967294,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1762806471.4855523,2,1,102,8744,8984,755768,0,0,0,0,26527.361213807442,3502763.652482772,0.026527361213807443,3.5027636524827717,0.0,0.0
1762806471.4855523,2,2,4489,4386,388056,378888,1,0,0,0,1758101.6644258243,1761509.5823622183,1.7581016644258243,1.7615095823622182,0.011267605633802818,0.0
1762806471.4855523,2,3,4343,4526,375086,391310,0,0,0,0,1746645.940282829,1784565.0271807325,1.7466459402828292,1.7845650271807325,0.0,0.0
